nearend_speaker,nearend_wav_path,nearend_wav_path_noisy,farend_speaker,farend_wav_path,farend_wav_path_noisy,ser,is_farend_nonlinear,is_farend_noisy,is_nearend_noisy,split,fileid,nearend_scale
reader_01948,clean_fileid_1662.wav,book_10328_chp_0002_reader_01948_2_typing_Freesound_validated_380141_0-EsyH50y0YhE-uBU8PErZPbU_snr31_fileid_1662.wav,reader_01903,clean_fileid_316.wav,book_03576_chp_0010_reader_01903_11_Id5Tm5BVqbI-jDG8vJcI4XM-y-acpMsbJ3I_snr18_fileid_316.wav,-10,1,0,0,train,4882,0.8031759579324009
reader_08951,clean_fileid_3920.wav,book_11023_chp_0006_reader_08951_25_breath_spit_Freesound_validated_321984_2-fan_Freesound_validated_267497_161-O2TGCwKpVtU_snr3_fileid_3920.wav,reader_07867,clean_fileid_8578.wav,book_01552_chp_0024_reader_07867_33_VtXDFyCQ-cE-door_Freesound_validated_389550_1-8_zg3oDJiRU_snr16_fileid_8578.wav,2,0,0,1,train,4883,0.735463289847674
reader_03399,clean_fileid_7008.wav,book_03363_chp_0006_reader_03399_31_wDsEa2bDd0k-AE19dcaRdzI-miPwHmVo49A_snr21_fileid_7008.wav,reader_04364,clean_fileid_10779.wav,book_00728_chp_0001_reader_04364_19_door_Freesound_validated_352329_0-hXvLl7NLhh0-door_Freesound_validated_153408_0_snr22_fileid_10779.wav,-7,1,1,0,train,4884,0.7340722027329893
reader_05525,clean_fileid_6535.wav,book_09427_chp_0007_reader_05525_15_VHsetYvL1z4-o1oGInX97N4-gEvHYYYsJLw_snr9_fileid_6535.wav,reader_11115,clean_fileid_4554.wav,book_09309_chp_0010_reader_11115_47_squeak_squeakyChair_Freesound_validated_210348_0-xKFVmmUKA8Q-de0L1DpsMVI_snr15_fileid_4554.wav,-4,1,1,1,train,4885,0.7065384611330423
reader_07465,clean_fileid_9877.wav,book_00352_chp_0045_reader_07465_2_fsAiyustOK8-5k7pliwmXy4-c0ciBJ6zCT0_snr14_fileid_9877.wav,reader_10042,clean_fileid_5504.wav,book_04426_chp_0028_reader_10042_10_ZheK5b4MHjs-RN72y7NAZCk-MCTuCaTxh1c_snr16_fileid_5504.wav,-10,1,0,1,train,4886,0.6257951118854347
reader_07651,clean_fileid_6115.wav,book_00375_chp_0009_reader_07651_25_PvcUDLDFfuw-hFiHkCsoU7A-_OHxsyHMsis_snr37_fileid_6115.wav,reader_10166,clean_fileid_3247.wav,book_08203_chp_0019_reader_10166_9_squeak_squeakyChair_Freesound_validated_232503_0-w1BVFlPglsI-typing_Freesound_validated_452801_0_snr17_fileid_3247.wav,-9,0,0,0,train,4887,0.7936352499588131
reader_00480,clean_fileid_9030.wav,book_03558_chp_0002_reader_00480_27_door_Freesound_validated_413923_6-iU1xMNH6Qak-XYzlwb0QsWk_snr39_fileid_9030.wav,reader_00069,clean_fileid_8273.wav,book_02143_chp_0012_reader_00069_37_HUKBHCURljY-gVRr6DukC_s-9YlBXE4YrlI_snr0_fileid_8273.wav,5,0,1,1,train,4888,0.6244697752591142
reader_01357,clean_fileid_292.wav,book_00588_chp_0025_reader_01357_12_fan_Freesound_validated_338103_4-kHsq8rRDF5k-Bau6X0xnkH0_snr17_fileid_292.wav,reader_06321,clean_fileid_4903.wav,book_08761_chp_0015_reader_06321_9_KdEm0ybfXnk-knOtAokavs8-h_7TtbzIq8I_snr18_fileid_4903.wav,3,1,0,0,train,4889,0.7600434924756079
reader_08990,clean_fileid_4150.wav,book_06339_chp_0010_reader_08990_50_dnTSgbdbDXA-QZ0B6cV__Sc-yUyCnruwtNM_snr15_fileid_4150.wav,reader_07151,clean_fileid_1617.wav,book_10569_chp_0014_reader_07151_6_HBawAl3vH3U-LwllCpCQXoc-8G9rJzKeW9I_snr8_fileid_1617.wav,-6,1,0,0,train,4890,0.5739640169522197
reader_05224,clean_fileid_5403.wav,book_08424_chp_0017_reader_05224_2_LMY75SxENNI-N7mHWoldVWw-0_WMZB4Xc5o_snr18_fileid_5403.wav,reader_07462,clean_fileid_6152.wav,book_06205_chp_0005_reader_07462_28_door_Freesound_validated_83697_1-S4iA9iEu8fg-wc-myJuayS4_snr9_fileid_6152.wav,3,1,1,1,train,4891,0.6626177826333961
reader_10098,clean_fileid_832.wav,book_09501_chp_0011_reader_10098_43_0uhRGK6lLZE-IPxrx0M5ui8-hfljVbPrVMM_snr23_fileid_832.wav,reader_11419,clean_fileid_4960.wav,book_10833_chp_0001_reader_11419_7_MO6hIk2LM0w-xCf8gZPSo6k-tF_Rre5-8pc_snr36_fileid_4960.wav,6,1,1,1,train,4892,0.8057469966704626
reader_00999,clean_fileid_9508.wav,book_06674_chp_0042_reader_00999_32_4Udo1zY3678--I1-GA-8YgY--JMbh-I6GnU_snr30_fileid_9508.wav,reader_00346,clean_fileid_6600.wav,book_11177_chp_0002_reader_00346_3_4abYtdopuVE-door_Freesound_validated_457236_6-92QBIDTfvfY_snr25_fileid_6600.wav,1,1,1,1,train,4893,0.5887239747267988
reader_11117,clean_fileid_11771.wav,book_07500_chp_0000_reader_11117_19_TyeJkTnlTIs-KKhYVInNZ18-co8s3o1Mg64_snr30_fileid_11771.wav,reader_02082,clean_fileid_5578.wav,book_08539_chp_0014_reader_02082_11_Z3zOOgnfRNE-door_Freesound_validated_333179_3-rWgqBnezarU_snr22_fileid_5578.wav,9,0,1,0,train,4894,0.7725794296587611
reader_01566,clean_fileid_7403.wav,book_02113_chp_0007_reader_01566_5_1qmuP-tf5qk-BJ-8esTcu9w-AzW7h3DZhGI_snr26_fileid_7403.wav,reader_08929,clean_fileid_10315.wav,book_06664_chp_0042_reader_08929_11_Mt7O0uYSdCc-RSTK04OTWhk-gRS2LV13Pxo_snr16_fileid_10315.wav,1,1,0,1,train,4895,0.7755910598903571
reader_00210,clean_fileid_8232.wav,book_09822_chp_0022_reader_00210_1_HMgrC5lYgPo-door_Freesound_validated_257751_1-mLPiwaIYEDw_snr34_fileid_8232.wav,reader_04471,clean_fileid_7510.wav,book_00255_chp_0010_reader_04471_7_u9F73mdOq0g-jhnDkvyOIPg-qWaZb4Degdc_snr22_fileid_7510.wav,-8,1,1,1,train,4896,0.8183849138178628
reader_06919,clean_fileid_8985.wav,book_09393_chp_0017_reader_06919_30_tQvAJrP9l0U-6uNwbwRjORs-iNCbzeSCiRw_snr33_fileid_8985.wav,reader_10614,clean_fileid_136.wav,book_04432_chp_0002_reader_10614_8_LfDhUYKSLqQ-8o8kDjLoknU-door_Freesound_validated_74358_5_snr32_fileid_136.wav,-9,1,0,1,train,4897,0.8228271046726554
reader_10826,clean_fileid_11685.wav,book_01097_chp_0022_reader_10826_3_g-fJGbvS9qM-lMjzqPdiZ9k-1J1pBv14E_Q_snr4_fileid_11685.wav,reader_08993,clean_fileid_7576.wav,book_04269_chp_0038_reader_08993_7_oAYx6QlSFgY-yWAj-UK_Itg-AR9XlawD6pM_snr33_fileid_7576.wav,4,1,0,1,train,4898,0.7596141820873296
reader_11118,clean_fileid_10172.wav,book_03293_chp_0002_reader_11118_14_-0A8-330SIo-jchgsbmOAxU-uvMhO6J8EPk_snr37_fileid_10172.wav,reader_08325,clean_fileid_430.wav,book_10328_chp_0009_reader_08325_0_typing_Freesound_validated_118817_0-2VjOWA8QME8-door_Freesound_validated_368094_0_snr33_fileid_430.wav,0,1,0,1,train,4899,0.7912870883298644
reader_02584,clean_fileid_3569.wav,book_00375_chp_0010_reader_02584_54_5MQhWVCx0Os-IFBsSxMi8yY-fan_Freesound_validated_457437_5_snr0_fileid_3569.wav,reader_00867,clean_fileid_8789.wav,book_04076_chp_0003_reader_00867_16_7WJ1ARqFwJ0-E0D5gP9jqig-ZNQJsNVKKqc_snr15_fileid_8789.wav,-1,1,1,1,train,4900,0.5488928679865321
reader_04882,clean_fileid_1119.wav,book_07791_chp_0003_reader_04882_37_G0-aHWKmqs0-tKXGLC9IafM-ypLA1f1kWm4_snr9_fileid_1119.wav,reader_06661,clean_fileid_10773.wav,book_01759_chp_0043_reader_06661_4_O8mumjPXb8g-YYXxh-wJu18-Z-yBD3kFFmA_snr14_fileid_10773.wav,7,1,0,1,train,4901,0.5946836537264482
reader_05655,clean_fileid_8091.wav,book_03178_chp_0017_reader_05655_12_w6MFAv89pcY-howjD-RiwKA-door_Freesound_validated_334585_0_snr34_fileid_8091.wav,reader_11046,clean_fileid_2236.wav,book_09190_chp_0006_reader_11046_6_ihJE9vlZN1k-VDE0WGSr8dk-squeak_squeakyChair_Freesound_validated_436777_0-E1akt4ew1vQ_snr31_fileid_2236.wav,-9,1,1,1,train,4902,0.818060473852328
reader_10567,clean_fileid_8620.wav,book_03557_chp_0002_reader_10567_44_TJl7YfzniI4-OKejooIXDhw-zBZs1vzyxSY_snr34_fileid_8620.wav,reader_02464,clean_fileid_10391.wav,book_05113_chp_0009_reader_02464_31_dV5n9YMU-Xc-ZJ9xZZkoIxk-WHnZPxgdtDs_snr4_fileid_10391.wav,-4,1,0,1,train,4903,0.5925648473232789
reader_06259,clean_fileid_1839.wav,book_02907_chp_0026_reader_06259_1_jnOVPx2Pxc4-door_Freesound_validated_342693_2-door_Freesound_validated_388892_5_snr10_fileid_1839.wav,reader_04041,clean_fileid_8458.wav,book_01435_chp_0006_reader_04041_16_mHrEmQZy60E-6i0FRdFuZJg-9ovbtxXjGfc-jB1nJloenZI_snr25_fileid_8458.wav,-4,1,1,0,train,4904,0.6563032504474036
reader_10920,clean_fileid_10607.wav,book_01454_chp_0004_reader_10920_4_1CMIR6B-fbM-Q_db0UotL0M--amYPD7RUYA_snr33_fileid_10607.wav,reader_03399,clean_fileid_89.wav,book_03363_chp_0006_reader_03399_27_RuPEZbT2vvc-ge3EUXchDw0-pGnQw4-nVgU_snr15_fileid_89.wav,-4,0,0,0,train,4905,0.6376372402054996
reader_10616,clean_fileid_934.wav,book_07906_chp_0012_reader_10616_5_GBmUZFlc4vk-EddkRnqsZog-wCzeb9MiGfI-typing_Freesound_validated_344138_2_snr27_fileid_934.wav,reader_07477,clean_fileid_4772.wav,book_08464_chp_0017_reader_07477_68_NYjZ6tjw-Mw-t9mSHs8SKBY-HDTOCdXSE3E_snr16_fileid_4772.wav,3,1,1,0,train,4906,0.6097149777009737
reader_03583,clean_fileid_113.wav,book_05442_chp_0004_reader_03583_1_IHvtpbQJR3c-7Uq0gzcoKbc-G6Vxrqfytrk-998RhGRlp1c_snr25_fileid_113.wav,reader_04899,clean_fileid_5078.wav,book_10128_chp_0007_reader_04899_21_W34Ehg0uWb0-B8YqyPrcQ4A-QO8PBQfVROc_snr33_fileid_5078.wav,-9,1,1,0,train,4907,0.5825939089394909
reader_10254,clean_fileid_10096.wav,book_05485_chp_0002_reader_10254_27_JS51aVCG064-W5TRAK4lARI-2D1ha7ltxwQ_snr3_fileid_10096.wav,reader_07129,clean_fileid_4760.wav,book_02285_chp_0001_reader_07129_6_uIRfXFCB6EI-door_Freesound_validated_407204_1-door_Freesound_validated_212076_4_snr16_fileid_4760.wav,-9,1,1,1,train,4908,0.5516012704300612
reader_00866,clean_fileid_5152.wav,book_04991_chp_0002_reader_00866_6_TN81pnuMK04-breath_spit_Freesound_validated_387620_4-d3dkOEIBSUs_snr13_fileid_5152.wav,reader_07907,clean_fileid_1104.wav,book_00008_chp_0146_reader_07907_3_JO1mUu3eHis-ak7GaaUQk8o-F_ZkhPFUWOU_snr1_fileid_1104.wav,4,1,1,0,train,4909,0.6472558369531565
reader_07441,clean_fileid_3639.wav,book_03644_chp_0014_reader_07441_1_oG9a-PFqPZ0-JZA8yz9DouI-jRkFkFkLCno_snr33_fileid_3639.wav,reader_08193,clean_fileid_1068.wav,book_09254_chp_0069_reader_08193_1_J0Z2aNJs8Xw-ha1f9GsapkY-5IhGJReQ8Go_snr29_fileid_1068.wav,0,1,0,1,train,4910,0.822257003469531
reader_09906,clean_fileid_2898.wav,book_08676_chp_0002_reader_09906_35_WpS2k8nojQ4-door_Freesound_validated_442487_16-5e_26Epgpgw_snr5_fileid_2898.wav,reader_01183,clean_fileid_8449.wav,book_09761_chp_0015_reader_01183_21_FGzpgrSTVsk-door_Freesound_validated_15316_0-door_Freesound_validated_407210_9_snr29_fileid_8449.wav,-1,1,1,0,train,4911,0.6159599331882725
reader_11166,clean_fileid_11486.wav,book_02442_chp_0021_reader_11166_15_OxExI8Zokeg-RMhxg8dOPrI-8I-79zSUj-Q_snr28_fileid_11486.wav,reader_09723,clean_fileid_11962.wav,book_07344_chp_0014_reader_09723_9_door_Freesound_validated_407079_0-door_Freesound_validated_110310_15-nROjPwL7fFI_snr15_fileid_11962.wav,-8,0,0,1,train,4912,0.5917824954723323
reader_01399,clean_fileid_9782.wav,book_10573_chp_0007_reader_01399_25_7YzxQf6T_5c-SJeqxwVXVFE--hA--GjxfZ8_snr27_fileid_9782.wav,reader_00094,clean_fileid_2915.wav,book_08629_chp_0019_reader_00094_1_y8KsHOGcnKk-NrgIfJmzQLg-jdLZkNLzoP8_snr39_fileid_2915.wav,6,1,0,1,train,4913,0.5928486997707035
reader_02335,clean_fileid_1232.wav,book_08134_chp_0023_reader_02335_71_mS9XwiM4vbI-door_Freesound_validated_365254_13-door_Freesound_validated_145210_6_snr18_fileid_1232.wav,reader_11981,clean_fileid_10294.wav,book_06351_chp_0009_reader_11981_65_C5KMCrG5Uig-JCmPKPgLAFA-bfOGL9wyK8c_snr36_fileid_10294.wav,-2,1,0,0,train,4914,0.7646770077336134
reader_02059,clean_fileid_11274.wav,book_06402_chp_0006_reader_02059_0_67wv9ubU8lY-CD3WMnxHx58-BMrg2WSr8WE_snr39_fileid_11274.wav,reader_00867,clean_fileid_8789.wav,book_04076_chp_0003_reader_00867_16_7WJ1ARqFwJ0-E0D5gP9jqig-ZNQJsNVKKqc_snr15_fileid_8789.wav,4,1,0,1,train,4915,0.6642591796821068
reader_10741,clean_fileid_4510.wav,book_10970_chp_0019_reader_10741_28_JkaUQ_xljTg-0Qwx0442m_8-WF7F7xD5LgE_snr11_fileid_4510.wav,reader_04062,clean_fileid_11662.wav,book_03502_chp_0005_reader_04062_6_typing_Freesound_validated_216005_1-door_Freesound_validated_206146_0-6lZLgErw8IA_snr27_fileid_11662.wav,3,1,1,1,train,4916,0.826309578369258
reader_07656,clean_fileid_1731.wav,book_09300_chp_0003_reader_07656_13_UsIhSDoZhc8-NfmeiGK5dVw-8Dq9iivfwrM_snr23_fileid_1731.wav,reader_00809,clean_fileid_3023.wav,book_11202_chp_0047_reader_00809_2_door_Freesound_validated_425183_6-fkhA0epS_Gs-uX68n_khQfY_snr19_fileid_3023.wav,8,1,0,0,train,4917,0.7242481140401698
reader_03507,clean_fileid_11547.wav,book_02406_chp_0001_reader_03507_14_iMhS8T9CmZw-6OkrDSHiOHo-L70EnqGzwhE_snr3_fileid_11547.wav,reader_03497,clean_fileid_10243.wav,book_03865_chp_0016_reader_03497_26_K77DadRQGs4-UePoZfzQGXA-typing_Freesound_validated_457561_13_snr0_fileid_10243.wav,6,1,0,0,train,4918,0.8329398560420592
reader_10204,clean_fileid_2418.wav,book_06150_chp_0008_reader_10204_21_K8AgDTB12l4-TGwxnxvq8d0-ibj9CrxvxE8-qGubQZ9ZRHk_snr16_fileid_2418.wav,reader_02082,clean_fileid_2329.wav,book_08539_chp_0014_reader_02082_8_BVlgK6haVi4-GhoMdR5CJ2Y-lVOZ-JDxTbM_snr0_fileid_2329.wav,9,1,0,0,train,4919,0.6145800311757321
reader_01505,clean_fileid_3682.wav,book_07848_chp_0019_reader_01505_3_dnCbJCe1RtQ-9f38QaUboW8-Elo7Rs9VvsQ_snr30_fileid_3682.wav,reader_07674,clean_fileid_1600.wav,book_04845_chp_0005_reader_07674_14_iBtdS-NHBng-q3xbzrF5mHU-C9YstF7BcvU_snr27_fileid_1600.wav,6,1,0,1,train,4920,0.7147420863671058
reader_04277,clean_fileid_9196.wav,book_08591_chp_0014_reader_04277_4_c1cVaYhTHoo-2AC499CFHRY-WBNawOhim7k_snr33_fileid_9196.wav,reader_02664,clean_fileid_76.wav,book_05608_chp_0073_reader_02664_1_7TRiIL-9GYU-_BISLinpG88-SC1pGCJ7bIw_snr28_fileid_76.wav,5,1,0,1,train,4921,0.7463786647030174
reader_05612,clean_fileid_3406.wav,book_09560_chp_0014_reader_05612_29_8Sc2uo4Z-Zw-118fKSs0Qi0-s9FBKMtB1Mc_snr28_fileid_3406.wav,reader_00686,clean_fileid_3476.wav,book_08455_chp_0006_reader_00686_46_door_Freesound_validated_377964_0-FTCYHo4HiAk-HrrghmmPiX4_snr19_fileid_3476.wav,9,1,1,0,train,4922,0.5748385091170197
reader_00523,clean_fileid_3516.wav,book_00996_chp_0007_reader_00523_15_qI9dG9gWqA8-wn0nN_re9DI-5htdz4wPswE_snr8_fileid_3516.wav,reader_00432,clean_fileid_1983.wav,book_08114_chp_0075_reader_00432_21_3fX7-liyZj8-door_Freesound_validated_452591_5-FvX_t89X8W0_snr17_fileid_1983.wav,-3,1,1,0,train,4923,0.5984582246922591
reader_06184,clean_fileid_8347.wav,book_06846_chp_0001_reader_06184_11_20AbMk6u1FI-fan_Freesound_validated_452146_37-uNs1GVaoKfE_snr37_fileid_8347.wav,reader_01347,clean_fileid_3820.wav,book_09589_chp_0042_reader_01347_0_BC44RIb22dE-2E16J2fZN6k-WU3qB7gf6ao_snr19_fileid_3820.wav,-4,1,1,0,train,4924,0.7024466172045127
reader_08260,clean_fileid_3391.wav,book_02397_chp_0011_reader_08260_36_4AwcY_IoE1U-u-oxLds6JvI--E_RSthVa-A_snr17_fileid_3391.wav,reader_07161,clean_fileid_6964.wav,book_03748_chp_0021_reader_07161_2__EqVu2lcaqA-euPak0nnJls-3wgUOX3opcM_snr29_fileid_6964.wav,1,1,0,1,train,4925,0.8250745470268841
reader_07867,clean_fileid_11876.wav,book_01552_chp_0024_reader_07867_4_WleF07-Q048-door_Freesound_validated_325566_21-6JUDQSR2KM4_snr36_fileid_11876.wav,reader_05683,clean_fileid_7983.wav,book_09254_chp_0018_reader_05683_4_EzDoxHkhEzw-door_Freesound_validated_466784_0-SMvvBtlXEIE_snr24_fileid_7983.wav,-10,1,0,1,train,4926,0.8263049947138139
reader_10200,clean_fileid_9303.wav,book_07341_chp_0031_reader_10200_19_ogFIVhEiyYs-Ps2ImDpG9x8-door_Freesound_validated_452672_2_snr0_fileid_9303.wav,reader_00966,clean_fileid_8161.wav,book_09423_chp_0004_reader_00966_13_d7OGr_lBUdI-door_Freesound_validated_193848_0-NRj0RoVAF64_snr23_fileid_8161.wav,1,1,1,0,train,4927,0.7655162943229681
reader_05093,clean_fileid_8756.wav,book_02221_chp_0006_reader_05093_36_rvszOEeqViE-EPhdgs24ncE-vzSRsJc6-lI_snr6_fileid_8756.wav,reader_02027,clean_fileid_3141.wav,book_09111_chp_0002_reader_02027_24_tYgwfzdkEcc-sWpbV91FTTs-fan_Freesound_validated_188377_15_snr1_fileid_3141.wav,-5,0,1,0,train,4928,0.7837898290995517
reader_07843,clean_fileid_8868.wav,book_04344_chp_0007_reader_07843_15_Cm3_B5GM6t8-GzCHTz2wbag-t-pSqbZoqng_snr27_fileid_8868.wav,reader_10044,clean_fileid_7938.wav,book_05504_chp_0015_reader_10044_25_HsQop2Xpg2o-Fs_yYbttKO0-FDQ9FQy6rHs_snr0_fileid_7938.wav,5,1,0,1,train,4929,0.591245531660025
reader_02464,clean_fileid_1827.wav,book_05113_chp_0009_reader_02464_6_McNdFUvgqnw-NZwXhXUUdSQ-xuDRh_CLVq0_snr18_fileid_1827.wav,reader_02767,clean_fileid_10599.wav,book_11134_chp_0004_reader_02767_44_zLX1XMLZdnE-door_Freesound_validated_380031_0-d2UfjQONLu8_snr18_fileid_10599.wav,7,1,0,1,train,4930,0.7514677940588668
reader_09970,clean_fileid_1570.wav,book_01096_chp_0015_reader_09970_17_qFotsuDCCkw-door_Freesound_validated_439423_0-K0LMFU8i6x4_snr35_fileid_1570.wav,reader_06608,clean_fileid_6044.wav,book_05114_chp_0014_reader_06608_1_pqFz8CYm654-8XxRnZk9Gkc-ht-l3ZKVZY8_snr26_fileid_6044.wav,8,0,1,0,train,4931,0.8329465769205674
reader_11128,clean_fileid_5585.wav,book_08134_chp_0001_reader_11128_50_gmW5jxVxwSU-Iuaa8zzjW8E-EvEMosYbCTE_snr11_fileid_5585.wav,reader_00171,clean_fileid_4830.wav,book_03055_chp_0002_reader_00171_5_LB3lUjWusE8-EJuRBeRWPpw-L9zrV2zk0vw_snr1_fileid_4830.wav,-8,1,1,1,train,4932,0.7319136971464699
reader_02027,clean_fileid_2989.wav,book_09111_chp_0002_reader_02027_57_door_Freesound_validated_420735_0-hbyCTofi4Ak-kn8YwbuF5RA_snr39_fileid_2989.wav,reader_10248,clean_fileid_8094.wav,book_06899_chp_0024_reader_10248_5_OS51O6LmtFk-_yBLBrQw01A-WfFRf0PDERM_snr21_fileid_8094.wav,-8,1,0,1,train,4933,0.7724822014248265
reader_09172,clean_fileid_5197.wav,book_06775_chp_0013_reader_09172_23_aYjpVQ7Npw8-typing_Freesound_validated_210079_14-zevDLTdNbpc_snr0_fileid_5197.wav,reader_05099,clean_fileid_7964.wav,book_09686_chp_0038_reader_05099_0_BwmLUHrpyvE-9Akt_hx2jCE-HL5_yzJn8So-7x2f1I7tZvg_snr12_fileid_7964.wav,-6,1,1,1,train,4934,0.7376073291681073
reader_02515,clean_fileid_11039.wav,book_06028_chp_0038_reader_02515_2_9X19PHXQD7A-F-iewm_fiIM-h7dTUQf2h-M_snr28_fileid_11039.wav,reader_02396,clean_fileid_3182.wav,book_08808_chp_0010_reader_02396_1_0994c0Add-o-fan_Freesound_validated_148627_5-4FxgeUiP2mc_snr29_fileid_3182.wav,-8,1,1,0,train,4935,0.6311121052910396
reader_05327,clean_fileid_1760.wav,book_04084_chp_0010_reader_05327_9_door_Freesound_validated_342621_0-oT5xPvc-CaU-h7sx9LnGu48_snr5_fileid_1760.wav,reader_08017,clean_fileid_8408.wav,book_10639_chp_0021_reader_08017_11_4L4Bs_pVdCE-TOBRbRVkenY-fan_Freesound_validated_446319_52_snr16_fileid_8408.wav,8,1,0,1,train,4936,0.7160198806045699
reader_01636,clean_fileid_3107.wav,book_03172_chp_0030_reader_01636_13_door_Freesound_validated_406985_0-2c5lLYHtAHQ-JABgQVE07AU_snr5_fileid_3107.wav,reader_10554,clean_fileid_3150.wav,book_10883_chp_0014_reader_10554_77_EaVd6p4NgMQ-hdT5Cpl-48Q-munching_Freesound_validated_383398__giddster__eating-chips_4_snr14_fileid_3150.wav,-6,1,1,0,train,4937,0.549052046983219
reader_04277,clean_fileid_652.wav,book_08591_chp_0014_reader_04277_1_ou3ferW4SIM-NnXPLDE0VAY-door_Freesound_validated_212077_11_snr12_fileid_652.wav,reader_08699,clean_fileid_9240.wav,book_02323_chp_0026_reader_08699_0_VpBfNU9pHig-munching_Freesound_validated_466004__primisteka__masticando-chips01_0-wv1nHVRjP-w_snr32_fileid_9240.wav,3,1,0,1,train,4938,0.6432362162963845
reader_09773,clean_fileid_9051.wav,book_09451_chp_0014_reader_09773_1_2WhiAtZ9JrU-DTKOdmRUXHM-ndSCOQkbm7s_snr5_fileid_9051.wav,reader_06504,clean_fileid_393.wav,book_06775_chp_0019_reader_06504_28_G5kH2IeuJuw-x6BjxsAHL24-AB7eCNI2_Ow_snr10_fileid_393.wav,5,1,1,0,train,4939,0.6453097332499493
reader_06833,clean_fileid_8644.wav,book_01685_chp_0014_reader_06833_0_KzF2uT8DnIc-VfkOjOBUsaQ-DZHULDem3VY_snr2_fileid_8644.wav,reader_03454,clean_fileid_8530.wav,book_08106_chp_0015_reader_03454_30_squeak_squeakyChair_Freesound_validated_232232_0-zJbSTdzFMKM-OESfA_n6wCA_snr12_fileid_8530.wav,-10,1,0,1,train,4940,0.745157513883457
reader_03473,clean_fileid_1625.wav,book_02564_chp_0003_reader_03473_4_door_Freesound_validated_406890_2-ArTUt3YfrqY-72zGJ2SVbFI_snr11_fileid_1625.wav,reader_01147,clean_fileid_10121.wav,book_09123_chp_0023_reader_01147_9_6Lk8zI7SWIQ-typing_Freesound_validated_360604_1-DggKgQ9VufM_snr11_fileid_10121.wav,6,1,0,0,train,4941,0.6082217322812021
reader_07899,clean_fileid_3041.wav,book_02009_chp_0013_reader_07899_2_HwGmycZFB9c-BgjTgI5x7uM-xxoImbRMJXY_snr25_fileid_3041.wav,reader_05755,clean_fileid_7559.wav,book_06880_chp_0013_reader_05755_14_UV3MPoCY1G4-9ykOLkdw4Vw-ghM6WYAhwaI_snr10_fileid_7559.wav,0,1,1,1,train,4942,0.8019382693605891
reader_02047,clean_fileid_9279.wav,book_09026_chp_0007_reader_02047_11_door_Freesound_validated_216877_0-door_Freesound_validated_186518_2-cviECg_Q4ik_snr1_fileid_9279.wav,reader_01440,clean_fileid_4158.wav,book_03072_chp_0004_reader_01440_24_fan_Freesound_validated_452146_7-lGBUt79BT4k-door_Freesound_validated_341270_0_snr28_fileid_4158.wav,-2,1,1,1,train,4943,0.7604891518093047
reader_02680,clean_fileid_5160.wav,book_07992_chp_0018_reader_02680_3_rd_miBGdPxw-cI5KLm7nxdY-T3d2Y_ozeBU_snr7_fileid_5160.wav,reader_02330,clean_fileid_8466.wav,book_06162_chp_0001_reader_02330_12_e_4CPFyNiec-DMNPkx5Yyn8-c-2bckCliH8_snr8_fileid_8466.wav,-7,0,0,0,train,4944,0.6295344436067949
reader_10623,clean_fileid_10826.wav,book_07847_chp_0021_reader_10623_31_xG-r9qy7mfA-5tr1CorBCWY-door_Freesound_validated_450785_3_snr17_fileid_10826.wav,reader_04386,clean_fileid_9378.wav,book_04292_chp_0010_reader_04386_39_E_lC4cn6-Ug-at6MR6RxQ9g--WgUJmi8Sd4_snr27_fileid_9378.wav,-9,1,0,1,train,4945,0.7362218917756358
reader_00458,clean_fileid_1116.wav,book_11166_chp_0019_reader_00458_4_door_Freesound_validated_213996_0-RdUGqM-ZTrM-hITbLoT9T1Q_snr33_fileid_1116.wav,reader_08057,clean_fileid_6306.wav,book_02487_chp_0023_reader_08057_13_KyCVVTXFxak-yfCnnyF4S64-AjLxNQfcQPY_snr5_fileid_6306.wav,-2,1,0,0,train,4946,0.7376338974637446
reader_09713,clean_fileid_756.wav,book_07500_chp_0001_reader_09713_17_u002D-iQtNw-UU4jpm4VMjY-Jz9dea1anEg_snr3_fileid_756.wav,reader_02310,clean_fileid_10658.wav,book_07862_chp_0013_reader_02310_21_YkkLGNkO3X8-1ri2Zq8yrYY-squeak_squeakyChair_Freesound_validated_383731_0_snr25_fileid_10658.wav,-6,0,1,0,train,4947,0.794237106037764
reader_11617,clean_fileid_4323.wav,book_02882_chp_0005_reader_11617_0_3_DBRmy9WTs-X8Pe3VOf4pM-oJ7oer6KI-0_snr35_fileid_4323.wav,reader_06259,clean_fileid_1839.wav,book_02907_chp_0026_reader_06259_1_jnOVPx2Pxc4-door_Freesound_validated_342693_2-door_Freesound_validated_388892_5_snr10_fileid_1839.wav,-7,0,1,0,train,4948,0.5994946864254744
reader_07407,clean_fileid_10171.wav,book_03945_chp_0008_reader_07407_2_Gm0xiPuSc9E--pTdLD0pO24-NZ-EacGNuok_snr33_fileid_10171.wav,reader_01903,clean_fileid_928.wav,book_03576_chp_0010_reader_01903_9_door_Freesound_validated_202515_61-AeKvc10TUD4-mPu744P47QU-door_Freesound_validated_414067_16_snr6_fileid_928.wav,-6,1,1,0,train,4949,0.8104734998300784
